Release_Date,Title,Popularity,Vote_Count,Vote_Average,Original_Language,Genre,Languages
06-03-1992,Miracle on 34th Street,14.805,797,6.7,en,Family,English
05-03-1992,Compulsion,14.804,45,4.7,en,Thriller,English
05-03-1992,Compulsion,14.804,45,4.7,en,Horror,English
05-03-1992,Compulsion,14.804,45,4.7,en,Fantasy,English
21-02-1992,The Relic,14.802,381,5.9,en,Horror,English
21-02-1992,The Relic,14.802,381,5.9,en,Mystery,English
21-02-1992,The Relic,14.802,381,5.9,en,Thriller,English
21-02-1992,Hart's War,14.802,731,6.3,en,Drama,English
21-02-1992,Hart's War,14.802,731,6.3,en,War,English
14-02-1992,Gung Ho,14.8,150,6.1,en,Comedy,English
14-02-1992,Gung Ho,14.8,150,6.1,en,Drama,English
07-02-1992,Dark Crimes,14.798,314,4.5,en,Drama,English
07-02-1992,Dark Crimes,14.798,314,4.5,en,Thriller,English
29-01-1992,Sam,14.797,49,5.2,en,Comedy,English
29-01-1992,Sam,14.797,49,5.2,en,Fantasy,English
29-01-1992,Sam,14.797,49,5.2,en,Romance,English
22-01-1992,Heaven & Earth,14.794,188,6.7,en,History,English
22-01-1992,Heaven & Earth,14.794,188,6.7,en,War,English
22-01-1992,Heaven & Earth,14.794,188,6.7,en,Action,English
22-01-1992,Heaven & Earth,14.794,188,6.7,en,Drama,English
17-01-1992,Yamakasi,14.794,452,6,fr,Action,French
17-01-1992,Yamakasi,14.794,452,6,fr,Crime,French
17-01-1992,Yamakasi,14.794,452,6,fr,Drama,French
15-01-1992,The Lost Weekend,14.793,415,7.7,en,Drama,English
10-01-1992,The Snowman,14.792,217,7.6,en,Adventure,English
10-01-1992,The Snowman,14.792,217,7.6,en,Animation,English
10-01-1992,The Snowman,14.792,217,7.6,en,Family,English
10-01-1992,The Snowman,14.792,217,7.6,en,Fantasy,English
06-01-1992,After Hours,14.79,1015,7.5,en,Comedy,English
06-01-1992,After Hours,14.79,1015,7.5,en,Thriller,English
06-01-1992,After Hours,14.79,1015,7.5,en,Drama,English
27-12-1991,The Mummy,14.789,416,6.9,en,Horror,English
27-12-1991,Bloody Hell,14.788,102,6.5,en,Horror,English
27-12-1991,Bloody Hell,14.788,102,6.5,en,Comedy,English
20-12-1991,The Kid,14.788,205,5.8,en,Western,English
20-12-1991,The Kid,14.788,205,5.8,en,Drama,English
20-12-1991,Avatar Spirits,14.788,10,8.8,en,Documentary,English
20-12-1991,Bicycle Thieves,14.787,1785,8.3,it,Drama,Italian
11-12-1991,Seven Deadly Sins: Envy,14.786,4,7.3,en,Drama,English
10-12-1991,Blades of Glory,14.786,1375,6.1,en,Comedy,English
30-11-1991,That Thing You Do!,14.786,634,6.9,en,Comedy,English
30-11-1991,That Thing You Do!,14.786,634,6.9,en,Drama,English
30-11-1991,That Thing You Do!,14.786,634,6.9,en,Romance,English
30-11-1991,That Thing You Do!,14.786,634,6.9,en,Music,English
30-11-1991,Hoax,14.784,27,4.6,en,Horror,English
27-11-1991,Whitney,14.784,147,7.5,en,Music,English
27-11-1991,Whitney,14.784,147,7.5,en,Documentary,English
22-11-1991,Café Society,14.784,2342,6.5,en,Comedy,English
22-11-1991,Café Society,14.784,2342,6.5,en,Drama,English
22-11-1991,Café Society,14.784,2342,6.5,en,Romance,English
22-11-1991,Suburra,14.782,1086,7.3,it,Crime,Italian
22-11-1991,Suburra,14.782,1086,7.3,it,Drama,Italian
22-11-1991,Suburra,14.782,1086,7.3,it,Thriller,Italian
21-11-1991,My Perfect Romance,14.781,173,5.6,en,Romance,English
21-11-1991,My Perfect Romance,14.781,173,5.6,en,TV Movie,English
15-11-1991,Creep 2,14.781,554,6.3,en,Horror,English
15-11-1991,Creep 2,14.781,554,6.3,en,Thriller,English
15-11-1991,Two Women,14.781,400,7.9,it,Drama,Italian
15-11-1991,Two Women,14.781,400,7.9,it,War,Italian
01-11-1991,Scoop,14.781,1320,6.6,en,Comedy,English
01-11-1991,Scoop,14.781,1320,6.6,en,Mystery,English
24-10-1991,Whatever It Takes,14.779,214,5.9,en,Drama,English
24-10-1991,Whatever It Takes,14.779,214,5.9,en,Comedy,English
24-10-1991,Whatever It Takes,14.779,214,5.9,en,Romance,English
22-10-1991,The Swamp,14.778,35,6.7,en,Documentary,English
05-10-1991,Ace High,14.777,142,6.5,it,Western,Italian
05-10-1991,Ace High,14.777,142,6.5,it,Action,Italian
05-10-1991,Ace High,14.777,142,6.5,it,Comedy,Italian
04-10-1991,Goodbye Christopher Robin,14.776,672,7.1,en,Family,English
04-10-1991,Goodbye Christopher Robin,14.776,672,7.1,en,History,English
04-10-1991,Goodbye Christopher Robin,14.776,672,7.1,en,Drama,English
30-09-1991,The Cured,14.773,287,5.5,en,Horror,English
30-09-1991,The Cured,14.773,287,5.5,en,Drama,English
30-09-1991,The Cured,14.773,287,5.5,en,Science Fiction,English
14-09-1991,The Cutting Edge: Fire & Ice,14.773,124,6.4,en,Drama,English
14-09-1991,The Cutting Edge: Fire & Ice,14.773,124,6.4,en,Romance,English
06-09-1991,The Divide,14.773,493,5.9,en,Horror,English
06-09-1991,The Divide,14.773,493,5.9,en,Science Fiction,English
05-09-1991,The Secret,14.773,279,6.6,en,Documentary,English
04-09-1991,PlayTime,14.773,384,7.8,fr,Comedy,French
30-08-1991,Radio Silence,14.771,61,5.4,en,Thriller,English
30-08-1991,Radio Silence,14.771,61,5.4,en,TV Movie,English
23-08-1991,Butter,14.771,313,5.9,en,Comedy,English
23-08-1991,Used Cars,14.77,171,6.4,en,Comedy,English
23-08-1991,Spin Out,14.767,63,5.9,en,Comedy,English
23-08-1991,Spin Out,14.767,63,5.9,en,Romance,English
16-08-1991,Emmanuelle: The Joys of a Woman,14.765,74,5.3,fr,Drama,French
16-08-1991,Emmanuelle: The Joys of a Woman,14.765,74,5.3,fr,Romance,French
15-08-1991,Agora,14.765,1131,7,en,Adventure,English
15-08-1991,Agora,14.765,1131,7,en,Drama,English
15-08-1991,Agora,14.765,1131,7,en,History,English
09-08-1991,Balloon,14.761,319,7.5,de,Drama,German
09-08-1991,Balloon,14.761,319,7.5,de,History,German
09-08-1991,Balloon,14.761,319,7.5,de,Thriller,German
02-08-1991,Babysitting 2,14.761,1136,6.3,fr,Comedy,French
01-08-1991,Grosse Pointe Blank,14.76,658,6.9,en,Action,English
01-08-1991,Grosse Pointe Blank,14.76,658,6.9,en,Comedy,English
01-08-1991,Grosse Pointe Blank,14.76,658,6.9,en,Thriller,English
01-08-1991,Grosse Pointe Blank,14.76,658,6.9,en,Romance,English
31-07-1991,Bobbleheads: The Movie,14.759,16,5.8,en,Family,English
31-07-1991,Bobbleheads: The Movie,14.759,16,5.8,en,Animation,English
31-07-1991,Bobbleheads: The Movie,14.759,16,5.8,en,Adventure,English
31-07-1991,Bobbleheads: The Movie,14.759,16,5.8,en,Comedy,English
31-07-1991,Take Your Pills,14.757,116,6.6,en,Documentary,English
27-07-1991,Harold and Maude,14.756,798,7.7,en,Comedy,English
27-07-1991,Harold and Maude,14.756,798,7.7,en,Drama,English
27-07-1991,Harold and Maude,14.756,798,7.7,en,Romance,English
20-07-1991,Popstar: Never Stop Never Stopping,14.755,989,6.6,en,Comedy,English
20-07-1991,Popstar: Never Stop Never Stopping,14.755,989,6.6,en,Music,English
20-07-1991,Bless the Child,14.755,223,5.3,en,Drama,English
20-07-1991,Bless the Child,14.755,223,5.3,en,Horror,English
20-07-1991,Bless the Child,14.755,223,5.3,en,Thriller,English
20-07-1991,Bless the Child,14.755,223,5.3,en,Crime,English
19-07-1991,The Door in the Floor,14.755,151,6.1,en,Drama,English
19-07-1991,The Square,14.754,1101,6.7,en,Drama,English
19-07-1991,The King of Comedy,14.754,1652,7.8,en,Drama,English
19-07-1991,The King of Comedy,14.754,1652,7.8,en,Comedy,English
18-07-1991,First They Killed My Father,14.753,531,7.4,en,War,English
18-07-1991,First They Killed My Father,14.753,531,7.4,en,Drama,English
18-07-1991,First They Killed My Father,14.753,531,7.4,en,History,English
12-07-1991,My Life Without Me,14.751,360,5.8,en,Drama,English
12-07-1991,My Life Without Me,14.751,360,5.8,en,Romance,English
05-07-1991,For Richer or Poorer,14.749,173,5.8,en,Comedy,English
03-07-1991,Lotoman 2.0,14.748,11,7,es,Family,Spanish
03-07-1991,Lotoman 2.0,14.748,11,7,es,Comedy,Spanish
03-07-1991,Bixler High Private Eye,14.747,30,8,en,Adventure,English
03-07-1991,Bixler High Private Eye,14.747,30,8,en,Family,English
03-07-1991,Bixler High Private Eye,14.747,30,8,en,TV Movie,English
28-06-1991,The Matchmaker's Playbook,14.747,38,6.9,en,Romance,English
21-06-1991,Il Mare,14.747,112,7.5,ko,Fantasy,Korean
21-06-1991,Il Mare,14.747,112,7.5,ko,Drama,Korean
21-06-1991,Il Mare,14.747,112,7.5,ko,Romance,Korean
21-06-1991,Il Mare,14.747,112,7.5,ko,Science Fiction,Korean
14-06-1991,Phenomena,14.746,569,6.8,en,Horror,English
14-06-1991,Phenomena,14.746,569,6.8,en,Thriller,English
07-06-1991,With Honors,14.745,147,6.8,en,Comedy,English
07-06-1991,With Honors,14.745,147,6.8,en,Drama,English
07-06-1991,Highlander II: The Quickening,14.745,636,4.8,en,Fantasy,English
07-06-1991,Highlander II: The Quickening,14.745,636,4.8,en,Science Fiction,English
05-06-1991,Miller's Crossing,14.744,1236,7.5,en,Drama,English
05-06-1991,Miller's Crossing,14.744,1236,7.5,en,Thriller,English
05-06-1991,Miller's Crossing,14.744,1236,7.5,en,Crime,English
24-05-1991,The Shadow,14.743,390,6,en,Adventure,English
24-05-1991,The Shadow,14.743,390,6,en,Fantasy,English
24-05-1991,The Shadow,14.743,390,6,en,Action,English
24-05-1991,The Shadow,14.743,390,6,en,Thriller,English
24-05-1991,The Shadow,14.743,390,6,en,Science Fiction,English
24-05-1991,Audition,14.741,1066,7.1,ja,Horror,Japanese
24-05-1991,Audition,14.741,1066,7.1,ja,Mystery,Japanese
24-05-1991,Audition,14.741,1066,7.1,ja,Drama,Japanese
24-05-1991,Audition,14.741,1066,7.1,ja,Thriller,Japanese
23-05-1991,Quick Change,14.74,259,6.7,en,Comedy,English
23-05-1991,Quick Change,14.74,259,6.7,en,Crime,English
17-05-1991,"Ghidorah, the Three-Headed Monster",14.739,163,7.2,ja,Action,Japanese
17-05-1991,"Ghidorah, the Three-Headed Monster",14.739,163,7.2,ja,Adventure,Japanese
17-05-1991,"Ghidorah, the Three-Headed Monster",14.739,163,7.2,ja,Science Fiction,Japanese
17-05-1991,Supernova,14.739,274,4.9,en,Science Fiction,English
17-05-1991,Supernova,14.739,274,4.9,en,Horror,English
17-05-1991,Supernova,14.739,274,4.9,en,Fantasy,English
17-05-1991,Supernova,14.739,274,4.9,en,Thriller,English
15-05-1991,La Jetée,14.739,635,7.9,fr,Romance,French
15-05-1991,La Jetée,14.739,635,7.9,fr,Science Fiction,French
10-05-1991,Chaco,14.738,42,7.8,es,War,Spanish
10-05-1991,Chaco,14.738,42,7.8,es,Drama,Spanish
07-05-1991,Dead Space: Aftermath,14.738,105,5.9,en,Animation,English
07-05-1991,Dead Space: Aftermath,14.738,105,5.9,en,Horror,English
07-05-1991,Dead Space: Aftermath,14.738,105,5.9,en,Science Fiction,English
12-04-1991,Frozen River,14.734,232,6.7,en,Drama,English
10-04-1991,The Target,14.733,87,6.9,ko,Thriller,Korean
10-04-1991,The Target,14.733,87,6.9,ko,Action,Korean
03-04-1991,Modern Life Is Rubbish,14.732,47,7.2,en,Romance,English
03-04-1991,Modern Life Is Rubbish,14.732,47,7.2,en,Music,English
29-03-1991,Hammy's Boomerang Adventure,14.732,32,5.9,en,Comedy,English
29-03-1991,Hammy's Boomerang Adventure,14.732,32,5.9,en,Family,English
29-03-1991,Hammy's Boomerang Adventure,14.732,32,5.9,en,Animation,English
22-03-1991,Mighty Flash,14.731,10,5.9,es,Drama,Spanish
19-03-1991,Spy Cat,14.73,60,7,de,Animation,German
19-03-1991,Spy Cat,14.73,60,7,de,Adventure,German
19-03-1991,Spy Cat,14.73,60,7,de,Comedy,German
19-03-1991,Spy Cat,14.73,60,7,de,Family,German
19-03-1991,Rudolph the Red-Nosed Reindeer: The Movie,14.729,138,6.1,en,Animation,English
19-03-1991,Rudolph the Red-Nosed Reindeer: The Movie,14.729,138,6.1,en,Family,English
19-03-1991,Rudolph the Red-Nosed Reindeer: The Movie,14.729,138,6.1,en,Music,English
13-03-1991,The Man from Earth,14.729,1772,7.6,en,Science Fiction,English
13-03-1991,The Man from Earth,14.729,1772,7.6,en,Drama,English
09-03-1991,Death Wish 4: The Crackdown,14.726,204,5.7,en,Action,English
01-03-1991,Half Brothers,14.725,152,7.7,en,Comedy,English
01-03-1991,Half Brothers,14.725,152,7.7,en,Drama,English
14-02-1991,Joy Ride 2: Dead Ahead,14.725,176,5.5,en,Crime,English
14-02-1991,Joy Ride 2: Dead Ahead,14.725,176,5.5,en,Thriller,English
13-02-1991,Dead Water,14.718,22,6.2,en,Thriller,English
07-02-1991,Beats,14.718,204,6.8,en,Drama,English
07-02-1991,Beats,14.718,204,6.8,en,Music,English
01-02-1991,Seberg,14.718,160,5.9,en,Thriller,English
01-02-1991,Seberg,14.718,160,5.9,en,Drama,English
01-02-1991,Compadres,14.717,104,6.8,es,Action,Spanish
01-02-1991,Compadres,14.717,104,6.8,es,Comedy,Spanish
31-01-1991,Mammoth,14.717,43,4.8,en,Action,English
31-01-1991,Mammoth,14.717,43,4.8,en,Comedy,English
31-01-1991,Mammoth,14.717,43,4.8,en,Science Fiction,English
31-01-1991,Mammoth,14.717,43,4.8,en,Horror,English
31-01-1991,V/H/S: Viral,14.716,461,4.9,en,Horror,English
31-01-1991,V/H/S: Viral,14.716,461,4.9,en,Thriller,English
18-01-1991,Thawing Out,14.713,22,5.8,fr,Comedy,French
18-01-1991,Thawing Out,14.713,22,5.8,fr,Drama,French
13-01-1991,Blood Creek,14.713,194,5.4,en,Horror,English
13-01-1991,Blood Creek,14.713,194,5.4,en,Thriller,English
13-01-1991,Angel Guts: Red Porno,14.712,25,5.3,ja,Drama,Japanese
11-01-1991,An Officer and a Gentleman,14.709,848,7,en,Drama,English
11-01-1991,An Officer and a Gentleman,14.709,848,7,en,Romance,English
01-01-1991,Broken Flowers,14.707,998,6.9,en,Comedy,English
01-01-1991,Broken Flowers,14.707,998,6.9,en,Drama,English
01-01-1991,Broken Flowers,14.707,998,6.9,en,Mystery,English
01-01-1991,Broken Flowers,14.707,998,6.9,en,Romance,English
25-12-1990,Shadow of a Doubt,14.704,710,7.6,en,Crime,English
25-12-1990,Shadow of a Doubt,14.704,710,7.6,en,Thriller,English
15-12-1990,Candyman: Farewell to the Flesh,14.702,245,5.4,en,Horror,English
15-12-1990,Candyman: Farewell to the Flesh,14.702,245,5.4,en,Thriller,English
14-12-1990,Johnny Guitar,14.701,281,7.5,en,Drama,English
14-12-1990,Johnny Guitar,14.701,281,7.5,en,Western,English
14-12-1990,Johnny Guitar,14.701,281,7.5,en,Romance,English
14-12-1990,Lincoln,14.699,3159,6.9,en,History,English
14-12-1990,Lincoln,14.699,3159,6.9,en,Drama,English
14-12-1990,The Late Bloomer,14.697,293,5.4,en,Comedy,English
14-12-1990,The Late Bloomer,14.697,293,5.4,en,Drama,English
14-12-1990,The Late Bloomer,14.697,293,5.4,en,Romance,English
13-12-1990,Galveston,14.697,398,6.1,en,Thriller,English
12-12-1990,The Hundred-Foot Journey,14.697,1172,7.3,en,Drama,English
12-12-1990,The Hundred-Foot Journey,14.697,1172,7.3,en,Comedy,English
05-12-1990,The House at the End of Time,14.696,237,6.7,es,Horror,Spanish
05-12-1990,The House at the End of Time,14.696,237,6.7,es,Drama,Spanish
05-12-1990,The House at the End of Time,14.696,237,6.7,es,Fantasy,Spanish
04-12-1990,Hesher,14.696,509,6.8,en,Drama,English
03-12-1990,Cracks,14.696,304,6.6,en,Drama,English
03-12-1990,Cracks,14.696,304,6.6,en,Mystery,English
03-12-1990,Cracks,14.696,304,6.6,en,Thriller,English
30-11-1990,American Ninja 4: The Annihilation,14.696,111,5.3,en,Action,English
30-11-1990,American Ninja 4: The Annihilation,14.696,111,5.3,en,Thriller,English
20-11-1990,Day Watch,14.696,402,6.1,ru,Fantasy,Other
20-11-1990,Day Watch,14.696,402,6.1,ru,Science Fiction,Other
16-11-1990,To Kill a Mockingbird,14.696,2025,8,en,Crime,English
16-11-1990,To Kill a Mockingbird,14.696,2025,8,en,Drama,English
16-11-1990,The Nest,14.693,208,6.2,en,Drama,English
16-11-1990,The Nest,14.693,208,6.2,en,Romance,English
14-11-1990,Battle of the Bulge,14.693,180,6.9,en,Drama,English
14-11-1990,Battle of the Bulge,14.693,180,6.9,en,History,English
14-11-1990,Battle of the Bulge,14.693,180,6.9,en,War,English
10-11-1990,"Paris, Texas",14.689,1228,8.1,en,Drama,English
09-11-1990,Robin Williams: Come Inside My Mind,14.688,167,8,en,Documentary,English
09-11-1990,Robin Williams: Come Inside My Mind,14.688,167,8,en,Comedy,English
02-11-1990,Breakdown,14.688,641,6.8,en,Crime,English
02-11-1990,Breakdown,14.688,641,6.8,en,Drama,English
02-11-1990,Breakdown,14.688,641,6.8,en,Mystery,English
02-11-1990,Breakdown,14.688,641,6.8,en,Thriller,English
30-10-1990,Puss in Boots: The Last Wish,14.687,0,0,en,Animation,English
30-10-1990,Puss in Boots: The Last Wish,14.687,0,0,en,Adventure,English
30-10-1990,Puss in Boots: The Last Wish,14.687,0,0,en,Comedy,English
30-10-1990,Puss in Boots: The Last Wish,14.687,0,0,en,Family,English
26-10-1990,Pablo Escobar: Angel or Demon?,14.686,14,6.6,es,Documentary,Spanish
24-10-1990,Virus,14.684,442,5.3,en,Horror,English
24-10-1990,Virus,14.684,442,5.3,en,Action,English
24-10-1990,Virus,14.684,442,5.3,en,Science Fiction,English
19-10-1990,Another Gay Sequel: Gays Gone Wild!,14.683,101,5.9,en,Comedy,English
19-10-1990,Another Gay Sequel: Gays Gone Wild!,14.683,101,5.9,en,Romance,English
19-10-1990,Pet,14.68,543,5.8,en,Horror,English
19-10-1990,Pet,14.68,543,5.8,en,Thriller,English
17-10-1990,Pirates,14.68,173,6.2,en,Adventure,English
17-10-1990,Pirates,14.68,173,6.2,en,Comedy,English
17-10-1990,Zombie Tidal Wave,14.677,29,4.3,en,Action,English
17-10-1990,Zombie Tidal Wave,14.677,29,4.3,en,Adventure,English
17-10-1990,Zombie Tidal Wave,14.677,29,4.3,en,Comedy,English
17-10-1990,Zombie Tidal Wave,14.677,29,4.3,en,Horror,English
17-10-1990,Zombie Tidal Wave,14.677,29,4.3,en,Science Fiction,English
17-10-1990,Zombie Tidal Wave,14.677,29,4.3,en,Thriller,English
12-10-1990,Beerfest,14.676,408,5.9,en,Comedy,English
05-10-1990,La Grande Bouffe,14.674,339,7.1,fr,Drama,French
05-10-1990,La Grande Bouffe,14.674,339,7.1,fr,Comedy,French
28-09-1990,Frances Ha,14.672,1160,7.4,en,Comedy,English
28-09-1990,Frances Ha,14.672,1160,7.4,en,Drama,English
21-09-1990,Never Let Me Go,14.671,1860,6.8,en,Drama,English
21-09-1990,Never Let Me Go,14.671,1860,6.8,en,Romance,English
21-09-1990,Never Let Me Go,14.671,1860,6.8,en,Science Fiction,English
14-09-1990,Revival of Evangelion,14.669,24,7.3,ja,Action,Japanese
14-09-1990,Revival of Evangelion,14.669,24,7.3,ja,Animation,Japanese
14-09-1990,Revival of Evangelion,14.669,24,7.3,ja,Drama,Japanese
14-09-1990,Revival of Evangelion,14.669,24,7.3,ja,Science Fiction,Japanese
14-09-1990,Young Frankenstein,14.668,2515,7.9,en,Comedy,English
12-09-1990,Alex Strangelove,14.667,1401,6.6,en,Comedy,English
12-09-1990,Alex Strangelove,14.667,1401,6.6,en,Drama,English
24-08-1990,Micmacs,14.667,431,6.6,fr,Action,French
24-08-1990,Micmacs,14.667,431,6.6,fr,Comedy,French
24-08-1990,Micmacs,14.667,431,6.6,fr,Crime,French
17-08-1990,Black Sheep,14.666,555,5.7,en,Horror,English
17-08-1990,Black Sheep,14.666,555,5.7,en,Comedy,English
17-08-1990,Shocker,14.664,299,5.5,en,Horror,English
17-08-1990,Frank & Lola,14.663,140,5.6,en,Drama,English
17-08-1990,Frank & Lola,14.663,140,5.6,en,Mystery,English
17-08-1990,Frank & Lola,14.663,140,5.6,en,Romance,English
10-08-1990,Big Time Adolescence,14.662,223,7.5,en,Comedy,English
10-08-1990,Windstorm,14.662,220,7.4,de,Adventure,German
10-08-1990,Windstorm,14.662,220,7.4,de,Family,German
03-08-1990,Space Cowboys,14.661,1052,6.4,en,Action,English
03-08-1990,Space Cowboys,14.661,1052,6.4,en,Adventure,English
03-08-1990,Space Cowboys,14.661,1052,6.4,en,Thriller,English
01-08-1990,LEGO DC Super Heroes - Aquaman: Rage Of Atlantis,14.66,73,6.8,en,Animation,English
01-08-1990,LEGO DC Super Heroes - Aquaman: Rage Of Atlantis,14.66,73,6.8,en,Family,English
01-08-1990,LEGO DC Super Heroes - Aquaman: Rage Of Atlantis,14.66,73,6.8,en,Action,English
01-08-1990,LEGO DC Super Heroes - Aquaman: Rage Of Atlantis,14.66,73,6.8,en,Comedy,English
27-07-1990,Miracle in Cell No. 7,14.658,319,8.2,ko,Drama,Korean
27-07-1990,Miracle in Cell No. 7,14.658,319,8.2,ko,Comedy,Korean
27-07-1990,Miracle in Cell No. 7,14.658,319,8.2,ko,Family,Korean
26-07-1990,Dolores Claiborne,14.656,549,7.2,en,Crime,English
26-07-1990,Dolores Claiborne,14.656,549,7.2,en,Drama,English
26-07-1990,Dolores Claiborne,14.656,549,7.2,en,Mystery,English
18-07-1990,The Butler,14.655,2511,7.4,en,Drama,English
13-07-1990,In the Cut,14.655,302,5.1,en,Drama,English
13-07-1990,In the Cut,14.655,302,5.1,en,Mystery,English
13-07-1990,In the Cut,14.655,302,5.1,en,Thriller,English
12-07-1990,Ice Sharks,14.654,83,5,en,TV Movie,English
12-07-1990,Ice Sharks,14.654,83,5,en,Adventure,English
12-07-1990,Ice Sharks,14.654,83,5,en,Action,English
12-07-1990,Ice Sharks,14.654,83,5,en,Science Fiction,English
12-07-1990,Ice Sharks,14.654,83,5,en,Horror,English
02-07-1990,Father of the Bride,14.653,1032,6.4,en,Comedy,English
02-07-1990,Father of the Bride,14.653,1032,6.4,en,Romance,English
27-06-1990,Casanova,14.653,734,6.5,en,Adventure,English
27-06-1990,Casanova,14.653,734,6.5,en,Comedy,English
27-06-1990,Casanova,14.653,734,6.5,en,Drama,English
27-06-1990,Casanova,14.653,734,6.5,en,Romance,English
22-06-1990,The Ledge,14.652,270,6.1,en,Drama,English
22-06-1990,The Ledge,14.652,270,6.1,en,Thriller,English
15-06-1990,Deadgirl,14.651,269,5.3,en,Horror,English
15-06-1990,Deadgirl,14.651,269,5.3,en,Thriller,English
14-06-1990,Hot Bubblegum,14.651,44,6,he,Comedy,Other
14-06-1990,Hot Bubblegum,14.651,44,6,he,Romance,Other
07-06-1990,Daisies,14.647,222,7.5,cs,Comedy,Other
07-06-1990,Daisies,14.647,222,7.5,cs,Fantasy,Other
07-06-1990,Bill & Ted's Bogus Journey,14.646,911,6.3,en,Adventure,English
07-06-1990,Bill & Ted's Bogus Journey,14.646,911,6.3,en,Comedy,English
07-06-1990,Bill & Ted's Bogus Journey,14.646,911,6.3,en,Science Fiction,English
01-06-1990,P Storm,14.644,44,6.5,cn,Action,Other
01-06-1990,P Storm,14.644,44,6.5,cn,Crime,Other
25-05-1990,Blade: House of Chthon,14.644,56,5.8,en,Action,English
25-05-1990,Blade: House of Chthon,14.644,56,5.8,en,Horror,English
25-05-1990,Blade: House of Chthon,14.644,56,5.8,en,TV Movie,English
25-05-1990,Free Solo,14.636,959,7.9,en,Documentary,English
25-05-1990,Free Solo,14.636,959,7.9,en,Adventure,English
18-05-1990,Slow West,14.635,802,6.7,en,Western,English
18-05-1990,Slow West,14.635,802,6.7,en,Action,English
18-05-1990,Slow West,14.635,802,6.7,en,Thriller,English
18-05-1990,Slow West,14.635,802,6.7,en,Drama,English
18-05-1990,Dancer in the Dark,14.635,1362,7.9,en,Drama,English
18-05-1990,Dancer in the Dark,14.635,1362,7.9,en,Crime,English
09-05-1990,Fighter in the Wind,14.634,124,7.2,ko,Action,Korean
09-05-1990,Fighter in the Wind,14.634,124,7.2,ko,Drama,Korean
05-04-1990,Amateur,14.633,235,6.5,en,Drama,English
30-03-1990,The Concubine,14.633,61,5.9,ko,Drama,Korean
30-03-1990,Anthony Zimmer,14.633,160,6.2,fr,Drama,French
30-03-1990,Anthony Zimmer,14.633,160,6.2,fr,Thriller,French
30-03-1990,Anthony Zimmer,14.633,160,6.2,fr,Crime,French
30-03-1990,Anthony Zimmer,14.633,160,6.2,fr,Romance,French
23-03-1990,Belle de Jour,14.633,604,7.4,fr,Drama,French
23-03-1990,Belle de Jour,14.633,604,7.4,fr,Romance,French
22-03-1990,A Kind of Murder,14.631,189,5.3,en,Drama,English
22-03-1990,A Kind of Murder,14.631,189,5.3,en,Thriller,English
16-03-1990,You Got Served,14.629,315,6.3,en,Music,English
16-03-1990,You Got Served,14.629,315,6.3,en,Drama,English
10-03-1990,Ana & Bruno,14.628,73,7.7,es,Animation,Spanish
10-03-1990,Ana & Bruno,14.628,73,7.7,es,Adventure,Spanish
10-03-1990,Ana & Bruno,14.628,73,7.7,es,Family,Spanish
02-03-1990,Tuck Everlasting,14.627,382,6.6,en,Drama,English
02-03-1990,Tuck Everlasting,14.627,382,6.6,en,Family,English
02-03-1990,Tuck Everlasting,14.627,382,6.6,en,Fantasy,English
02-03-1990,Tuck Everlasting,14.627,382,6.6,en,Romance,English
21-02-1990,The Work Wife,14.626,19,7.4,en,Drama,English
16-02-1990,3 Generations,14.625,394,6.4,en,Comedy,English
16-02-1990,3 Generations,14.625,394,6.4,en,Drama,English
15-02-1990,Cyborg She,14.622,107,7.3,ja,Action,Japanese
15-02-1990,Cyborg She,14.622,107,7.3,ja,Comedy,Japanese
15-02-1990,Cyborg She,14.622,107,7.3,ja,Science Fiction,Japanese
15-02-1990,Cyborg She,14.622,107,7.3,ja,Romance,Japanese
15-02-1990,Cyborg She,14.622,107,7.3,ja,Drama,Japanese
09-02-1990,Bend It Like Beckham,14.622,1557,6.3,en,Comedy,English
09-02-1990,Bend It Like Beckham,14.622,1557,6.3,en,Drama,English
09-02-1990,Bend It Like Beckham,14.622,1557,6.3,en,Romance,English
26-01-1990,Backcountry,14.621,449,5.7,en,Thriller,English
26-01-1990,Backcountry,14.621,449,5.7,en,Drama,English
26-01-1990,Backcountry,14.621,449,5.7,en,Horror,English
22-01-1990,Pulling Strings,14.62,80,7.1,es,Comedy,Spanish
22-01-1990,Pulling Strings,14.62,80,7.1,es,Romance,Spanish
19-01-1990,Le Brio,14.619,719,7.1,fr,Drama,French
19-01-1990,Le Brio,14.619,719,7.1,fr,Comedy,French
18-01-1990,Sex and Breakfast,14.619,35,5.1,en,Comedy,English
18-01-1990,Sex and Breakfast,14.619,35,5.1,en,Drama,English
18-01-1990,Sex and Breakfast,14.619,35,5.1,en,Romance,English
12-01-1990,Turkish Delight,14.616,111,7,nl,Drama,Other
12-01-1990,Turkish Delight,14.616,111,7,nl,Romance,Other
01-01-1990,Arn: The Knight Templar,14.616,208,6.2,sv,Action,Other
01-01-1990,Arn: The Knight Templar,14.616,208,6.2,sv,Adventure,Other
01-01-1990,Arn: The Knight Templar,14.616,208,6.2,sv,Drama,Other
01-01-1990,Arn: The Knight Templar,14.616,208,6.2,sv,Romance,Other
22-12-1989,Anna,14.614,488,6.5,en,Thriller,English
22-12-1989,Anna,14.614,488,6.5,en,Drama,English
22-12-1989,Möbius,14.613,172,5.7,fr,Drama,French
